CP,Colonia,RACH-F,RAN-F,RAT-F,RDV-F,RCV-F,RACH-S,RAN-S,RAT-S,RDV-S,RCV-S,Fecha,Periodo
37105,Lomas de La Presa,0,0,0,0,0,1,0,0,0,0,2/2024,FEB-MAR-ABR-24
37105,Lomas de La Presa,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37105,Lomas de La Presa,0,0,0,0,0,0,0,1,0,0,4/2024,FEB-MAR-ABR-24
37207,Lomas de la Selva,0,0,0,0,0,0,0,1,0,1,2/2024,FEB-MAR-ABR-24
37207,Lomas de la Selva,0,0,0,0,0,0,0,1,0,0,3/2024,FEB-MAR-ABR-24
37207,Lomas de la Selva,0,0,0,0,0,0,0,1,0,2,4/2024,FEB-MAR-ABR-24
37300,Lomas de La Trinidad,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37300,Lomas de La Trinidad,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37300,Lomas de La Trinidad,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37353,Lomas de Las Hilamas,0,0,0,0,0,2,0,0,0,0,2/2024,FEB-MAR-ABR-24
37353,Lomas de Las Hilamas,0,0,0,0,0,2,0,1,0,1,3/2024,FEB-MAR-ABR-24
37353,Lomas de Las Hilamas,0,0,0,0,0,0,1,1,0,1,4/2024,FEB-MAR-ABR-24
37207,Lomas de Las Presitas,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37207,Lomas de Las Presitas,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37207,Lomas de Las Presitas,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37209,Lomas de Los Castillos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37209,Lomas de Los Castillos,0,0,0,0,0,0,1,0,1,0,3/2024,FEB-MAR-ABR-24
37209,Lomas de Los Castillos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37238,Lomas de los Naranjos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37238,Lomas de los Naranjos,1,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37238,Lomas de los Naranjos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37415,Lomas de los Olivos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37415,Lomas de los Olivos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37415,Lomas de los Olivos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37667,Lomas de los Sapos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37667,Lomas de los Sapos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37667,Lomas de los Sapos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37238,Lomas de Medina,0,0,0,0,2,0,1,0,0,1,2/2024,FEB-MAR-ABR-24
37238,Lomas de Medina,1,0,0,0,2,1,1,1,0,2,3/2024,FEB-MAR-ABR-24
37238,Lomas de Medina,0,1,0,0,1,0,1,0,0,1,4/2024,FEB-MAR-ABR-24
37547,Lomas de San Carlos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37547,Lomas de San Carlos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37547,Lomas de San Carlos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37357,Lomas de San José de la Joya,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37357,Lomas de San José de la Joya,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37357,Lomas de San José de la Joya,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37150,Lomas del Campestre,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37150,Lomas del Campestre,1,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37150,Lomas del Campestre,0,1,0,0,0,2,0,0,1,0,4/2024,FEB-MAR-ABR-24
37353,Lomas del Condado,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37353,Lomas del Condado,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37353,Lomas del Condado,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37353,Lomas del Edén,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37353,Lomas del Edén,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37353,Lomas del Edén,0,0,0,0,0,0,0,0,1,1,4/2024,FEB-MAR-ABR-24
37358,Lomas del Mirador,0,0,0,0,0,0,1,0,1,3,2/2024,FEB-MAR-ABR-24
37358,Lomas del Mirador,0,0,0,0,0,0,0,2,0,2,3/2024,FEB-MAR-ABR-24
37358,Lomas del Mirador,0,0,0,0,0,1,0,0,1,0,4/2024,FEB-MAR-ABR-24
37408,Lomas del Pedregal,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37408,Lomas del Pedregal,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37408,Lomas del Pedregal,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37358,Lomas del Refugio,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37358,Lomas del Refugio,0,0,0,1,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37358,Lomas del Refugio,1,0,0,0,0,1,0,0,0,0,4/2024,FEB-MAR-ABR-24
37355,Lomas del Sol,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37355,Lomas del Sol,0,0,0,0,3,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37355,Lomas del Sol,0,0,0,1,0,0,0,1,0,0,4/2024,FEB-MAR-ABR-24
37683,Lomas del Suspiro,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37683,Lomas del Suspiro,0,0,0,0,0,1,0,1,0,1,3/2024,FEB-MAR-ABR-24
37683,Lomas del Suspiro,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37400,Lomas del Valle,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37400,Lomas del Valle,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37400,Lomas del Valle,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37330,Lomas Vista Hermosa Sur,0,5,0,0,3,0,4,2,2,5,2/2024,FEB-MAR-ABR-24
37330,Lomas Vista Hermosa Sur,0,1,0,0,0,0,4,0,3,1,3/2024,FEB-MAR-ABR-24
37330,Lomas Vista Hermosa Sur,0,1,0,0,0,0,1,2,0,2,4/2024,FEB-MAR-ABR-24
37358,Lombardía Residencial,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37358,Lombardía Residencial,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37358,Lombardía Residencial,3,0,0,0,0,1,0,0,0,0,4/2024,FEB-MAR-ABR-24
37547,Loreto Residencial,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37547,Loreto Residencial,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37547,Loreto Residencial,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37204,Los Abedules,0,0,0,0,1,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37204,Los Abedules,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37204,Los Abedules,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37547,Los Agaves,0,0,0,0,0,1,0,0,0,0,2/2024,FEB-MAR-ABR-24
37547,Los Agaves,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37547,Los Agaves,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37460,Los Aguacates,0,0,0,0,0,0,0,1,0,1,2/2024,FEB-MAR-ABR-24
37460,Los Aguacates,0,0,0,0,0,0,0,1,0,1,3/2024,FEB-MAR-ABR-24
37460,Los Aguacates,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37683,Los Álamos (Rincón de Patiño),0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37683,Los Álamos (Rincón de Patiño),0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37683,Los Álamos (Rincón de Patiño),0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37655,Los Alisos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37655,Los Alisos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37655,Los Alisos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37128,Los Alpes Residencial,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37128,Los Alpes Residencial,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37128,Los Alpes Residencial,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37258,Los Ángeles,0,0,0,0,0,0,1,3,1,2,2/2024,FEB-MAR-ABR-24
37258,Los Ángeles,0,0,0,0,0,3,3,0,0,1,3/2024,FEB-MAR-ABR-24
37258,Los Ángeles,0,0,0,0,0,0,1,2,1,1,4/2024,FEB-MAR-ABR-24
37689,Los Arcos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37689,Los Arcos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37689,Los Arcos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37209,Los Arrayanes,0,0,0,1,1,0,0,1,0,0,2/2024,FEB-MAR-ABR-24
37209,Los Arrayanes,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37209,Los Arrayanes,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37170,Los Carcamos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37170,Los Carcamos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37170,Los Carcamos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37209,Los Castillos,0,0,0,0,1,1,0,0,0,0,2/2024,FEB-MAR-ABR-24
37209,Los Castillos,0,0,0,0,0,0,0,2,0,2,3/2024,FEB-MAR-ABR-24
37209,Los Castillos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37149,Los Cedros,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37149,Los Cedros,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37149,Los Cedros,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37109,Los Colorines,0,0,0,0,0,1,0,0,3,0,2/2024,FEB-MAR-ABR-24
37109,Los Colorines,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37109,Los Colorines,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37390,Los Fresnos,0,0,0,0,0,0,2,0,0,1,2/2024,FEB-MAR-ABR-24
37390,Los Fresnos,0,0,0,1,0,0,0,0,1,0,3/2024,FEB-MAR-ABR-24
37390,Los Fresnos,0,0,0,0,2,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37266,Los Gavilanes,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37266,Los Gavilanes,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37266,Los Gavilanes,0,0,0,0,0,0,0,1,0,1,4/2024,FEB-MAR-ABR-24
37544,Los Héroes León,1,1,0,0,1,2,2,2,3,5,2/2024,FEB-MAR-ABR-24
37544,Los Héroes León,2,1,0,0,0,2,6,4,3,5,3/2024,FEB-MAR-ABR-24
37544,Los Héroes León,2,2,0,0,1,6,0,1,2,1,4/2024,FEB-MAR-ABR-24
37683,Los Jacales (La Loma),0,0,0,0,0,0,1,0,1,1,2/2024,FEB-MAR-ABR-24
37683,Los Jacales (La Loma),0,0,0,0,0,2,0,0,1,0,3/2024,FEB-MAR-ABR-24
37683,Los Jacales (La Loma),0,0,0,0,0,0,0,0,0,1,4/2024,FEB-MAR-ABR-24
37446,Los Laureles,0,1,0,0,2,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37446,Los Laureles,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37446,Los Laureles,0,1,0,0,1,0,1,0,1,1,4/2024,FEB-MAR-ABR-24
37448,Los Limones,0,0,0,0,0,0,1,0,0,1,2/2024,FEB-MAR-ABR-24
37448,Los Limones,0,0,0,0,0,0,1,0,0,1,3/2024,FEB-MAR-ABR-24
37448,Los Limones,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37680,Los López,0,0,0,1,2,0,2,0,3,2,2/2024,FEB-MAR-ABR-24
37680,Los López,0,0,0,0,0,1,1,1,0,2,3/2024,FEB-MAR-ABR-24
37680,Los López,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37100,Los Mezquites,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37100,Los Mezquites,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37100,Los Mezquites,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37219,Los Murales,0,0,0,0,0,1,1,0,1,1,2/2024,FEB-MAR-ABR-24
37219,Los Murales,0,0,0,0,0,1,1,0,0,1,3/2024,FEB-MAR-ABR-24
37219,Los Murales,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37219,Los Murales II,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37219,Los Murales II,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37219,Los Murales II,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37210,Los Naranjos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37210,Los Naranjos,0,0,0,0,1,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37210,Los Naranjos,0,1,0,0,1,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37410,Los Olivos,0,0,0,0,0,0,0,1,0,1,2/2024,FEB-MAR-ABR-24
37410,Los Olivos,0,0,0,1,0,1,0,0,0,0,3/2024,FEB-MAR-ABR-24
37410,Los Olivos,0,0,0,1,0,0,1,0,2,0,4/2024,FEB-MAR-ABR-24
37683,Los Olivos (El Nuevo Paraíso),0,0,0,0,0,0,1,0,0,0,2/2024,FEB-MAR-ABR-24
37683,Los Olivos (El Nuevo Paraíso),0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37683,Los Olivos (El Nuevo Paraíso),0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37328,Los Paraísos,0,0,0,3,0,0,0,0,5,0,2/2024,FEB-MAR-ABR-24
37328,Los Paraísos,0,0,0,1,0,0,0,0,1,0,3/2024,FEB-MAR-ABR-24
37328,Los Paraísos,0,0,0,1,0,1,0,0,1,0,4/2024,FEB-MAR-ABR-24
37269,Los Pinitos,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37269,Los Pinitos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37269,Los Pinitos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37490,Los Pinos,0,0,0,1,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37490,Los Pinos,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37490,Los Pinos,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37217,Los Pirules,0,0,0,0,0,0,2,0,0,1,2/2024,FEB-MAR-ABR-24
37217,Los Pirules,0,0,0,0,0,0,0,0,1,1,3/2024,FEB-MAR-ABR-24
37217,Los Pirules,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37258,Los Portones,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37258,Los Portones,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37258,Los Portones,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37688,Los Ramírez,0,0,0,0,0,0,0,0,2,2,2/2024,FEB-MAR-ABR-24
37688,Los Ramírez,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37688,Los Ramírez,0,0,0,0,0,1,0,0,0,0,4/2024,FEB-MAR-ABR-24
37683,Los Sauces,0,0,0,0,0,0,0,1,0,1,2/2024,FEB-MAR-ABR-24
37683,Los Sauces,0,0,0,0,2,0,2,0,0,0,3/2024,FEB-MAR-ABR-24
37683,Los Sauces,0,0,0,0,1,1,0,1,0,0,4/2024,FEB-MAR-ABR-24
37125,Los Sauces del Moral,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37125,Los Sauces del Moral,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37125,Los Sauces del Moral,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37687,Los Vallejo,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37687,Los Vallejo,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37687,Los Vallejo,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37470,Lourdes,1,0,0,1,0,0,0,0,1,0,2/2024,FEB-MAR-ABR-24
37470,Lourdes,0,1,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37470,Lourdes,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37680,Loza de los Padres,0,0,0,0,1,2,1,0,0,1,2/2024,FEB-MAR-ABR-24
37680,Loza de los Padres,0,0,0,0,0,0,0,1,0,1,3/2024,FEB-MAR-ABR-24
37680,Loza de los Padres,1,0,0,0,1,0,1,1,1,2,4/2024,FEB-MAR-ABR-24
37670,Lucio Blanco (Los Gavilanes),0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37670,Lucio Blanco (Los Gavilanes),0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37670,Lucio Blanco (Los Gavilanes),0,0,0,0,0,0,0,0,1,0,4/2024,FEB-MAR-ABR-24
37107,Luz de la Presa,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37107,Luz de la Presa,0,0,0,0,0,0,0,2,0,2,3/2024,FEB-MAR-ABR-24
37107,Luz de la Presa,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37109,Luz del Parque,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37109,Luz del Parque,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37109,Luz del Parque,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37548,Luz del Refugio,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37548,Luz del Refugio,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37548,Luz del Refugio,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37010,Luz María Diaz Infante,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37010,Luz María Diaz Infante,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37010,Luz María Diaz Infante,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37208,Lyrata Residencial,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37208,Lyrata Residencial,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37208,Lyrata Residencial,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37299,Magisterial,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37299,Magisterial,1,0,0,0,1,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37299,Magisterial,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37564,Maguro A.C.,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37564,Maguro A.C.,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37564,Maguro A.C.,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37667,Malagana (San Antonio del Monte),0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37667,Malagana (San Antonio del Monte),0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37667,Malagana (San Antonio del Monte),0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37219,Manantiales,0,0,0,0,0,0,0,0,1,1,2/2024,FEB-MAR-ABR-24
37219,Manantiales,0,0,0,0,0,1,0,1,1,1,3/2024,FEB-MAR-ABR-24
37219,Manantiales,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37238,Maravillas,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37238,Maravillas,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37238,Maravillas,0,0,0,0,0,0,0,1,0,0,4/2024,FEB-MAR-ABR-24
37238,Maravillas II,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37238,Maravillas II,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37238,Maravillas II,0,0,0,0,0,0,0,0,0,1,4/2024,FEB-MAR-ABR-24
37238,Maravillas III,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37238,Maravillas III,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37238,Maravillas III,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37547,Marbella,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37547,Marbella,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37547,Marbella,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37547,Marbella II,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37547,Marbella II,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37547,Marbella II,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37125,Marfil,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37125,Marfil,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37125,Marfil,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37549,María de La Luz,0,0,0,0,0,0,0,0,1,0,2/2024,FEB-MAR-ABR-24
37549,María de La Luz,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37549,María de La Luz,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37550,María Dolores,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37550,María Dolores,0,1,0,0,0,0,0,1,1,1,3/2024,FEB-MAR-ABR-24
37550,María Dolores,0,1,0,0,1,0,0,1,0,1,4/2024,FEB-MAR-ABR-24
37295,Marroka Residencial,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37295,Marroka Residencial,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37295,Marroka Residencial,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37295,Marsol,0,0,0,0,0,0,0,0,2,0,2/2024,FEB-MAR-ABR-24
37295,Marsol,0,0,0,0,0,1,0,0,0,0,3/2024,FEB-MAR-ABR-24
37295,Marsol,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37238,Medina,0,0,0,0,0,0,1,1,0,2,2/2024,FEB-MAR-ABR-24
37238,Medina,0,0,0,0,0,1,3,1,0,3,3/2024,FEB-MAR-ABR-24
37238,Medina,1,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37530,Mega Price,0,0,0,0,0,0,0,0,5,1,2/2024,FEB-MAR-ABR-24
37530,Mega Price,0,0,0,0,0,0,1,0,3,0,3/2024,FEB-MAR-ABR-24
37530,Mega Price,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37697,Mesa de Ibarrilla,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37697,Mesa de Ibarrilla,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37697,Mesa de Ibarrilla,0,0,0,0,1,0,0,0,1,1,4/2024,FEB-MAR-ABR-24
37207,Mesitas del Consuelo,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37207,Mesitas del Consuelo,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37207,Mesitas del Consuelo,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37545,Mezquital 2000,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37545,Mezquital 2000,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37545,Mezquital 2000,0,0,0,0,0,0,0,0,1,1,4/2024,FEB-MAR-ABR-24
37545,Mezquital de Jerez,0,0,0,0,1,1,0,0,1,0,2/2024,FEB-MAR-ABR-24
37545,Mezquital de Jerez,0,0,0,1,0,0,0,1,1,2,3/2024,FEB-MAR-ABR-24
37545,Mezquital de Jerez,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37299,Mezquital del Carmen,0,0,0,0,0,0,1,0,0,1,2/2024,FEB-MAR-ABR-24
37299,Mezquital del Carmen,0,0,0,0,0,0,0,0,0,1,3/2024,FEB-MAR-ABR-24
37299,Mezquital del Carmen,1,1,0,0,1,1,0,1,0,1,4/2024,FEB-MAR-ABR-24
37240,Michoacán,0,0,0,0,0,0,1,0,0,0,2/2024,FEB-MAR-ABR-24
37240,Michoacán,0,1,0,0,1,0,1,2,3,3,3/2024,FEB-MAR-ABR-24
37240,Michoacán,0,1,0,0,1,0,1,1,0,2,4/2024,FEB-MAR-ABR-24
37427,Miguel de Cervantes Saavedra,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37427,Miguel de Cervantes Saavedra,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
37427,Miguel de Cervantes Saavedra,0,0,0,0,0,0,0,0,0,0,4/2024,FEB-MAR-ABR-24
37487,Miguel Hidalgo,0,0,0,0,0,0,0,0,0,0,2/2024,FEB-MAR-ABR-24
37487,Miguel Hidalgo,0,0,0,0,0,0,0,0,0,0,3/2024,FEB-MAR-ABR-24
